DOI
https://doi.org/10.32479/ijeep.10897
https://doi.org/10.1016/j.technovation.2022.102526
https://doi.org/10.1038/s41586-020-2705-y
https://doi.org/10.1186/s12302-016-0100-y
https://doi.org/10.1007/s10668-023-02931-9
